
Books added      :  2837
Books skipped    :  0
Books in archives:  2837
Archives scanned :  1
Archives skipped :  0
Time estimated: 0  hours,  17  minutes,  45  seconds.
         186954818 function calls (181078571 primitive calls) in 1065.219 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       58    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
       15    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1122(__init__)
        1    0.000    0.000    0.000    0.000 <string>:1(<module>)
        1    0.000    0.000    0.022    0.022 network.py:340(open_connection)
       84    0.000    0.000    0.000    0.000 {built-in method abs}
       20    0.000    0.000    0.084    0.004 re.py:212(compile)
       12    0.000    0.000    0.000    0.000 __init__.py:359(<genexpr>)
        1    0.000    0.000    0.003    0.003 connection.py:121(_do_handshake)
        1    0.000    0.000    0.133    0.133 sopdsdb.py:4(<module>)
       34    0.000    0.000    0.000    0.000 __init__.py:83(__iter__)
        1    0.000    0.000    0.027    0.027 connection.py:349(connect)
        1    0.000    0.000    0.000    0.000 sopdsparse.py:87(__init__)
       42    0.000    0.000    0.000    0.000 abc.py:8(abstractmethod)
       18    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
        1    0.000    0.000    0.000    0.000 codecs.py:1045(<dictcomp>)
       25    0.000    0.000    0.000    0.000 _weakrefset.py:52(_commit_removals)
       37    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
        1    0.000    0.000    0.291    0.291 zipf.py:888(__init__)
       59    0.000    0.000    0.000    0.000 sre_compile.py:25(_identityfunction)
       32    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1338(<genexpr>)
        9    0.000    0.000    0.000    0.000 os.py:745(encode)
        1    0.000    0.000    0.000    0.000 functools.py:35(update_wrapper)
        6    0.000    0.000    0.000    0.000 configparser.py:792(_get)
        1    0.000    0.000    0.000    0.000 {built-in method init_builtin}
        1    0.000    0.000    0.002    0.002 numbers.py:6(<module>)
        1    0.000    0.000    0.000    0.000 optparse.py:1310(get_default_values)
        1    0.000    0.000    0.000    0.000 numbers.py:32(Complex)
        1    0.000    0.000    0.000    0.000 zipf.py:230(_EndRecData)
        1    0.000    0.000    0.000    0.000 datetime.py:1289(datetime)
        1    0.000    0.000    0.027    0.027 connection.py:76(__init__)
        1    0.000    0.000    0.000    0.000 cp1251.py:3(<module>)
        1    0.000    0.000    0.008    0.008 sopdsparse.py:4(<module>)
        5    0.000    0.000    0.000    0.000 datetime.py:645(__new__)
        2    0.000    0.000    0.000    0.000 threading.py:127(__init__)
        7    0.000    0.000    0.000    0.000 sopdsparse.py:7(__init__)
        9    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:114(_path_isdir)
        1    0.000    0.000    0.001    0.001 fnmatch.py:11(<module>)
       49    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
        1    0.000    0.000    0.000    0.000 cp1252.py:3(<module>)
        1    0.000    0.000    0.000    0.000 protocol.py:114(parse_handshake)
        6    0.000    0.000    0.000    0.000 configparser.py:815(getboolean)
        4    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:1437(path_hook_for_FileFinder)
        1    0.000    0.000    0.000    0.000 socket.py:193(_real_close)
        2    0.000    0.000    0.000    0.000 idna.py:147(encode)
        5    0.000    0.000    0.000    0.000 datetime.py:251(_check_date_fields)
        1    0.000    0.000    0.000    0.000 threading.py:532(__init__)
        1    0.000    0.000    0.000    0.000 koi8_r.py:3(<module>)
        1    0.000    0.000    0.000    0.000 tarfile.py:1394(TarFile)
        1    0.000    0.000    0.000    0.000 protocol.py:39(_scramble_password)
        1    0.000    0.000    0.026    0.026 connection.py:317(_open_connection)
        1    0.000    0.000    0.000    0.000 datetime.py:977(time)
        1    0.000    0.000    0.000    0.000 threading.py:520(Thread)
        1    0.000    0.000    0.000    0.000 {built-in method pow}
        5    0.000    0.000    0.000    0.000 {built-in method calcsize}
        6    0.000    0.000    0.000    0.000 optparse.py:972(_check_conflict)
        1    0.000    0.000    0.000    0.000 zipf.py:869(ZipFile)
        1    0.000    0.000    0.000    0.000 datetime.py:282(timedelta)
       25    0.000    0.000    0.000    0.000 {method '__subclasses__' of 'type' objects}
        2    0.000    0.000    0.000    0.000 datetime.py:1001(__new__)
        3    0.000    0.000    0.000    0.000 datetime.py:1299(__new__)
        1    0.000    0.000    0.000    0.000 numbers.py:152(Real)
        1    0.000    0.000    0.002    0.002 optparse.py:1182(__init__)
        6    0.000    0.000    0.000    0.000 configparser.py:1146(_convert_to_boolean)
        1    0.000    0.000    0.000    0.000 cursor.py:155(MySQLCursor)
        1    0.000    0.000    0.000    0.000 {built-in method warn}
        1    0.000    0.000    0.001    0.001 connection.py:147(_do_auth)
        1    0.000    0.000    0.000    0.000 numbers.py:299(Integral)
        1    0.000    0.000    0.000    0.000 <string>:5(DecimalTuple)
       30    0.000    0.000    0.000    0.000 {method 'start' of '_sre.SRE_Match' objects}
        8    0.000    0.000    0.000    0.000 sre_compile.py:52(fixup)
        1    0.000    0.000    0.000    0.000 <string>:5(usage)
        1    0.000    0.000    0.000    0.000 protocol.py:53(_prepare_auth)
        1    0.000    0.000    0.000    0.000 datetime.py:1807(timezone)
        1    0.000    0.000    0.000    0.000 connection.py:299(_get_connection)
       25    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
        2    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 datetime.py:615(date)
        1    0.000    0.000    0.000    0.000 optparse.py:205(__init__)
        6    0.000    0.000    0.000    0.000 optparse.py:581(_check_opt_strings)
        1    0.000    0.000    0.000    0.000 codecs.py:849(open)
        3    0.000    0.000    0.000    0.000 {built-in method charmap_build}
        1    0.000    0.000    0.000    0.000 constants.py:85(FieldType)
        1    0.000    0.000    0.000    0.000 conversion.py:65(MySQLConverter)
        1    0.000    0.000    0.000    0.000 traceback.py:1(<module>)
        2    0.000    0.000    0.000    0.000 os.py:337(walk)
       60    0.000    0.000    0.000    0.000 {built-in method globals}
        1    0.000    0.000    0.000    0.000 os.py:40(_get_exports_list)
        1    0.000    0.000    0.002    0.002 sopdsdb.py:457(zipisscanned)
        2    0.000    0.000    0.001    0.001 gettext.py:459(dgettext)
        1    0.000    0.000    0.000    0.000 cursor.py:798(MySQLCursorRaw)
        1    0.000    0.000    0.000    0.000 _weakrefset.py:38(_remove)
        1    0.000    0.000    0.000    0.000 ssl.py:231(SSLSocket)
        1    0.000    0.000    0.000    0.000 bz2.py:32(BZ2File)
        1    0.000    0.000    0.000    0.000 socket.py:93(__init__)
        1    0.000    0.000    0.000    0.000 numbers.py:272(Rational)
        1    0.000    0.000    0.000    0.000 utils.py:25(<module>)
        1    0.000    0.000    0.000    0.000 lzma.py:38(LZMAFile)
        1    0.000    0.000    0.000    0.000 cursor.py:58(CursorBase)
        3    0.000    0.000    0.000    0.000 koi8_r.py:14(decode)
        6    0.000    0.000    0.000    0.000 optparse.py:630(_check_action)
       28    0.000    0.000    0.000    0.000 configparser.py:365(before_read)
       12    0.000    0.000    0.000    0.000 abc.py:129(__subclasshook__)
        1    0.000    0.000    0.010    0.010 configparser.py:695(read_file)
        4    0.000    0.000    0.000    0.000 abc.py:416(items)
        1    0.000    0.000    0.000    0.000 posixpath.py:148(dirname)
        1    0.000    0.000    0.000    0.000 connection.py:895(set_charset_collation)
        3    0.000    0.000    0.000    0.000 {built-in method _getframe}
        1    0.000    0.000    0.000    0.000 protocol.py:73(make_auth)
        1    0.000    0.000    0.003    0.003 zipf.py:625(ZipExtFile)
        1    0.000    0.000    0.000    0.000 threading.py:831(__init__)
        5    0.000    0.000    0.000    0.000 datetime.py:262(_check_time_fields)
        1    0.000    0.000    0.000    0.000 threading.py:308(set)
        1    0.000    0.000    0.001    0.001 connection.py:335(_post_connection)
        1    0.000    0.000    0.000    0.000 {built-in method sorted}
        1    0.000    0.000    0.000    0.000 configparser.py:1207(SectionProxy)
        2    0.000    0.000    0.000    0.000 {method 'tolist' of 'array.array' objects}
        1    0.000    0.000    0.000    0.000 cp1252.py:33(getregentry)
        1    0.000    0.000    0.000    0.000 base64.py:154(<listcomp>)
        2    0.000    0.000    0.001    0.001 gettext.py:393(translation)
        1    0.000    0.000    0.000    0.000 connection.py:830(set_converter_class)
        1    0.000    0.000    0.000    0.000 idna.py:300(getregentry)
        1    0.000    0.000    0.000    0.000 optparse.py:1234(_create_option_list)
        2    0.000    0.000    0.000    0.000 connection.py:368(disconnect)
        4    0.000    0.000    0.000    0.000 {built-in method openssl_sha1}
        1    0.000    0.000    0.000    0.000 optparse.py:1359(parse_args)
        4    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        1    0.000    0.000    0.000    0.000 cp1251.py:33(getregentry)
        1    0.000    0.000    0.000    0.000 sopdsparse.py:49(fb2cover)
        1    0.000    0.000    0.000    0.000 constants.py:237(ServerCmd)
        1    0.000    0.000    0.000    0.000 codecs.py:659(__init__)
        1    0.000    0.000    0.010    0.010 configparser.py:746(readfp)
        6    0.000    0.000    0.000    0.000 optparse.py:636(_check_type)
        1    0.000    0.000    0.000    0.000 socket.py:254(SocketIO)
        1    0.000    0.000    0.000    0.000 network.py:55(BaseMySQLSocket)
        1    0.000    0.000    0.000    0.000 connection.py:649(cmd_quit)
        1    0.000    0.000    0.000    0.000 koi8_r.py:33(getregentry)
        1    0.000    0.000    0.000    0.000 cp866.py:33(getregentry)
        1    0.000    0.000    0.000    0.000 threading.py:345(Barrier)
        1    0.000    0.000    0.000    0.000 constants.py:303(ClientFlag)
        1    0.000    0.000    0.000    0.000 codecs.py:401(__init__)
        1    0.000    0.000    0.000    0.000 constants.py:178(FieldFlag)
        1    0.000    0.000    0.027    0.027 sopdsdb.py:43(openDB)
        1    0.000    0.000    0.000    0.000 socket.py:87(socket)
        6    0.000    0.000    0.000    0.000 optparse.py:585(<listcomp>)
       12    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
       13    0.000    0.000    0.000    0.000 {method '__subclasshook__' of 'object' objects}
        1    0.000    0.000    0.000    0.000 constants.py:450(CharacterSet)
        1    0.000    0.000    0.000    0.000 base64.py:153(<listcomp>)
        3    0.000    0.000    0.000    0.000 {method 'digest' of '_hashlib.HASH' objects}
        1    0.000    0.000    0.000    0.000 socket.py:197(close)
        1    0.000    0.000    0.000    0.000 optparse.py:924(__init__)
        2    0.000    0.000    0.000    0.000 cp1252.py:14(decode)
        2    0.000    0.000    0.000    0.000 zipf.py:1445(close)
        1    0.000    0.000    0.000    0.000 network.py:85(close_connection)
        2    0.000    0.000    0.000    0.000 constants.py:362(get_default)
        6    0.000    0.000    0.000    0.000 optparse.py:679(_check_dest)
        1    0.000    0.000    0.000    0.000 network.py:63(__init__)
        1    0.000    0.000    0.000    0.000 protocol.py:46(<listcomp>)
        1    0.000    0.000    0.000    0.000 zipf.py:187(_EndRecData64)
        1    0.000    0.000    0.000    0.000 network.py:330(__init__)
        1    0.000    0.000    0.000    0.000 constants.py:788(SQLMode)
        2    0.000    0.000    0.000    0.000 {method 'split' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 conversion.py:37(__init__)
        1    0.000    0.000    0.000    0.000 utils.py:221(read_string)
        1    0.000    0.000    0.000    0.000 configparser.py:293(ParsingError)
        2    0.000    0.000    0.000    0.000 {built-in method time}
        2    0.000    0.000    0.000    0.000 os.py:749(decode)
        1    0.000    0.000    0.000    0.000 protocol.py:38(MySQLProtocol)
        1    0.000    0.000    0.002    0.002 zipf.py:447(_ZipDecrypter)
        1    0.000    0.000    0.000    0.000 tarfile.py:345(_Stream)
        3    0.000    0.000    0.000    0.000 configparser.py:1210(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:295(__init__)
        1    0.000    0.000    0.000    0.000 sopdsparse.py:86(fb2parser)
        5    0.000    0.000    0.000    0.000 dbapi.py:36(__init__)
        6    0.000    0.000    0.000    0.000 optparse.py:666(_check_choice)
        1    0.000    0.000    0.001    0.001 configparser.py:516(LegacyInterpolation)
        6    0.000    0.000    0.000    0.000 optparse.py:709(_check_callback)
        1    0.000    0.000    0.001    0.001 optparse.py:1239(_add_help_option)
        1    0.000    0.000    0.027    0.027 __init__.py:42(Connect)
        1    0.000    0.000    0.000    0.000 sopdsparse.py:6(fb2tag)
        1    0.000    0.000    0.000    0.000 threading.py:236(Semaphore)
        1    0.000    0.000    0.001    0.001 configparser.py:443(ExtendedInterpolation)
        3    0.000    0.000    0.000    0.000 datetime.py:39(_days_before_year)
        1    0.000    0.000    0.000    0.000 configparser.py:144(Error)
        1    0.000    0.000    0.001    0.001 configparser.py:372(BasicInterpolation)
        5    0.000    0.000    0.000    0.000 datetime.py:44(_days_in_month)
        1    0.000    0.000    0.000    0.000 constants.py:40(_constants)
        1    0.000    0.000    0.000    0.000 tarfile.py:625(_FileInFile)
        4    0.000    0.000    0.000    0.000 abc.py:437(__init__)
        2    0.000    0.000    0.000    0.000 sre_parse.py:255(_class_escape)
        1    0.000    0.000    0.001    0.001 optparse.py:1244(_add_version_option)
        6    0.000    0.000    0.000    0.000 optparse.py:700(_check_nargs)
        1    0.000    0.000    0.000    0.000 genericpath.py:38(isdir)
        1    0.000    0.000    0.000    0.000 threading.py:125(Condition)
        3    0.000    0.000    0.000    0.000 datetime.py:1831(_create)
        1    0.000    0.000    0.000    0.000 sopdsdb.py:32(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method getcwd}
        1    0.000    0.000    0.000    0.000 cursor.py:742(MySQLCursorBuffered)
        1    0.000    0.000    0.001    0.001 zipf.py:1038(namelist)
        1    0.000    0.000    0.000    0.000 cursor.py:40(_ParamSubstitutor)
        1    0.000    0.000    0.000    0.000 optparse.py:829(__init__)
        1    0.000    0.000    0.000    0.000 network.py:325(MySQLTCPSocket)
        2    0.000    0.000    0.000    0.000 utils.py:81(int4store)
        1    0.000    0.000    0.000    0.000 optparse.py:1268(set_usage)
        1    0.000    0.000    0.000    0.000 sopdsparse.py:50(__init__)
        1    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
        1    0.000    0.000    0.000    0.000 constants.py:369(ServerFlag)
        1    0.000    0.000    0.000    0.000 cursor.py:819(MySQLCursorBufferedRaw)
        1    0.000    0.000    0.000    0.000 conversion.py:35(ConverterBase)
        1    0.000    0.000    0.002    0.002 optparse.py:1249(_populate_option_list)
        1    0.000    0.000    0.000    0.000 sopdsdb.py:64(closeDB)
        1    0.000    0.000    0.000    0.000 threading.py:63(_RLock)
        1    0.000    0.000    0.000    0.000 configparser.py:1175(ConfigParser)
        5    0.000    0.000    0.000    0.000 datetime.py:274(_check_tzinfo_arg)
        1    0.000    0.000    0.000    0.000 zipf.py:291(ZipInfo)
        1    0.000    0.000    0.000    0.000 constants.py:419(ShutdownType)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:593(_requires_builtin_wrapper)
        1    0.000    0.000    0.000    0.000 threading.py:230(notify_all)
        1    0.000    0.000    0.000    0.000 functools.py:192(lru_cache)
        1    0.000    0.000    0.000    0.000 constants.py:396(RefreshOption)
        6    0.000    0.000    0.000    0.000 optparse.py:694(_check_const)
        1    0.000    0.000    0.000    0.000 {built-in method openssl_md5}
        1    0.000    0.000    0.000    0.000 datetime.py:484(__neg__)
        1    0.000    0.000    0.000    0.000 datetime.py:908(tzinfo)
        1    0.000    0.000    0.000    0.000 tarfile.py:321(_LowLevelFile)
        1    0.000    0.000    0.000    0.000 codecs.py:1037(make_identity_dict)
        5    0.000    0.000    0.000    0.000 {method 'isdigit' of 'str' objects}
        3    0.000    0.000    0.000    0.000 sre_parse.py:223(tell)
        1    0.000    0.000    0.000    0.000 zipf.py:506(LZMACompressor)
        1    0.000    0.000    0.000    0.000 decimal.py:3854(_ContextManager)
        2    0.000    0.000    0.001    0.001 gettext.py:497(gettext)
        1    0.000    0.000    0.000    0.000 threading.py:800(Timer)
        1    0.000    0.000    0.000    0.000 ssl.py:194(SSLContext)
        1    0.000    0.000    0.000    0.000 connection.py:1075(set_autocommit)
        1    0.000    0.000    0.000    0.000 network.py:296(MySQLUnixSocket)
        1    0.000    0.000    0.000    0.000 threading.py:291(Event)
        1    0.000    0.000    0.000    0.000 {built-in method lookup}
        1    0.000    0.000    0.000    0.000 zipf.py:1554(PyZipFile)
        2    0.000    0.000    0.000    0.000 {built-in method maketrans}
        1    0.000    0.000    0.000    0.000 configparser.py:356(Interpolation)
        1    0.000    0.000    0.000    0.000 optparse.py:370(__init__)
        1    0.000    0.000    0.000    0.000 {method 'groups' of '_sre.SRE_Match' objects}
        1    0.000    0.000    0.000    0.000 constants.py:161(get_number_types)
        1    0.000    0.000    0.000    0.000 tarfile.py:595(_StreamProxy)
        1    0.000    0.000    0.000    0.000 connection.py:870(set_login)
        1    0.000    0.000    0.000    0.000 threading.py:216(notify)
        2    0.000    0.000    0.000    0.000 {method 'tobytes' of 'array.array' objects}
        1    0.000    0.000    0.000    0.000 decimal.py:5594(_WorkRep)
        1    0.000    0.000    0.000    0.000 idna.py:146(Codec)
        1    0.000    0.000    0.000    0.000 cp1252.py:17(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 threading.py:166(_is_owned)
        1    0.000    0.000    0.000    0.000 zipf.py:529(LZMADecompressor)
        1    0.000    0.000    0.000    0.000 connection.py:1144(close)
        2    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 decimal.py:5832(_Log10Memoize)
        1    0.000    0.000    0.000    0.000 sopds-scan.py:189(<setcomp>)
        1    0.000    0.000    0.000    0.000 network.py:70(next_packet_number)
        1    0.000    0.000    0.000    0.000 {built-in method openssl_sha384}
        1    0.000    0.000    0.000    0.000 tarfile.py:2377(TarIter)
        1    0.000    0.000    0.000    0.000 errors.py:154(Error)
        1    0.000    0.000    0.000    0.000 {method 'tell' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.000    0.000 constants.py:72(_constantflags)
        1    0.000    0.000    0.000    0.000 {built-in method openssl_sha224}
        1    0.000    0.000    0.000    0.000 stat.py:46(S_ISDIR)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:654(load_module)
        1    0.000    0.000    0.000    0.000 optparse.py:935(_create_option_mappings)
        1    0.000    0.000    0.000    0.000 cp1251.py:9(Codec)
        1    0.000    0.000    0.000    0.000 cp866.py:9(Codec)
        2    0.000    0.000    0.000    0.000 utils.py:128(read_bytes)
        1    0.000    0.000    0.000    0.000 codecs.py:326(__init__)
        1    0.000    0.000    0.000    0.000 koi8_r.py:21(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 decimal.py:215(InvalidOperation)
        1    0.000    0.000    0.000    0.000 tarfile.py:726(ExFileObject)
        1    0.000    0.000    0.000    0.000 threading.py:279(BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 {built-in method openssl_sha256}
        1    0.000    0.000    0.000    0.000 configparser.py:280(InterpolationDepthError)
        1    0.000    0.000    0.000    0.000 constants.py:154(get_binary_types)
        1    0.000    0.000    0.000    0.000 cp866.py:17(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 {built-in method openssl_sha512}
        1    0.000    0.000    0.000    0.000 optparse.py:1304(_get_all_options)
        1    0.000    0.000    0.000    0.000 cp1251.py:21(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 configparser.py:183(DuplicateSectionError)
        1    0.000    0.000    0.000    0.000 cp1252.py:21(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 threading.py:861(_DummyThread)
        1    0.000    0.000    0.000    0.000 configparser.py:174(NoSectionError)
        1    0.000    0.000    0.000    0.000 __init__.py:17(<module>)
        1    0.000    0.000    0.000    0.000 idna.py:218(IncrementalEncoder)
        2    0.000    0.000    0.000    0.000 conversion.py:43(set_charset)
        2    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 constants.py:146(get_string_types)
        1    0.000    0.000    0.000    0.000 decimal.py:270(DivisionImpossible)
        1    0.000    0.000    0.000    0.000 cp1251.py:17(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 {method 'settimeout' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 codecs.py:716(__getattr__)
        1    0.000    0.000    0.000    0.000 cp1252.py:9(Codec)
        1    0.000    0.000    0.000    0.000 koi8_r.py:9(Codec)
        1    0.000    0.000    0.000    0.000 dbapi.py:34(_DBAPITypeObject)
        1    0.000    0.000    0.000    0.000 numbers.py:12(Number)
        1    0.000    0.000    0.000    0.000 decimal.py:254(DivisionByZero)
        1    0.000    0.000    0.000    0.000 {method 'index' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 configparser.py:1194(SafeConfigParser)
        1    0.000    0.000    0.000    0.000 decimal.py:304(InvalidContext)
        1    0.000    0.000    0.000    0.000 conversion.py:79(__init__)
        1    0.000    0.000    0.000    0.000 sopdscfg.py:22(cfgreader)
        1    0.000    0.000    0.000    0.000 koi8_r.py:17(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 threading.py:620(_set_ident)
        1    0.000    0.000    0.000    0.000 configparser.py:236(NoOptionError)
        1    0.000    0.000    0.000    0.000 cp866.py:21(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 zipf.py:1441(__del__)
        1    0.000    0.000    0.000    0.000 errors.py:191(DatabaseError)
        1    0.000    0.000    0.000    0.000 tarfile.py:311(InvalidHeaderError)
        1    0.000    0.000    0.000    0.000 configparser.py:247(InterpolationError)
        1    0.000    0.000    0.000    0.000 errors.py:195(InternalError)
        1    0.000    0.000    0.000    0.000 cp1252.py:25(StreamWriter)
        1    0.000    0.000    0.000    0.000 decimal.py:244(ConversionSyntax)
        1    0.000    0.000    0.000    0.000 configparser.py:209(DuplicateOptionError)
        1    0.000    0.000    0.000    0.000 network.py:268(set_connection_timeout)
        1    0.000    0.000    0.000    0.000 decimal.py:341(Overflow)
        1    0.000    0.000    0.000    0.000 zipf.py:39(BadZipFile)
        1    0.000    0.000    0.000    0.000 tarfile.py:314(SubsequentHeaderError)
        1    0.000    0.000    0.000    0.000 constants.py:172(get_timestamp_types)
        1    0.000    0.000    0.000    0.000 tarfile.py:305(TruncatedHeaderError)
        1    0.000    0.000    0.000    0.000 errors.py:199(OperationalError)
        1    0.000    0.000    0.000    0.000 decimal.py:180(DecimalException)
        1    0.000    0.000    0.000    0.000 errors.py:207(IntegrityError)
        1    0.000    0.000    0.000    0.000 optparse.py:756(get_opt_string)
        1    0.000    0.000    0.000    0.000 cp1252.py:28(StreamReader)
        1    0.000    0.000    0.000    0.000 idna.py:295(StreamReader)
        1    0.000    0.000    0.000    0.000 tarfile.py:287(ExtractError)
        1    0.000    0.000    0.000    0.000 optparse.py:1259(_init_parsing_state)
        1    0.000    0.000    0.000    0.000 decimal.py:292(Inexact)
        1    0.000    0.000    0.000    0.000 decimal.py:394(FloatOperation)
        1    0.000    0.000    0.000    0.000 optparse.py:1353(_get_args)
        1    0.000    0.000    0.000    0.000 errors.py:203(ProgrammingError)
        1    0.000    0.000    0.000    0.000 optparse.py:765(check_value)
        1    0.000    0.000    0.000    0.000 idna.py:253(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 koi8_r.py:28(StreamReader)
        1    0.000    0.000    0.000    0.000 zipf.py:43(LargeZipFile)
        1    0.000    0.000    0.000    0.000 threading.py:829(_MainThread)
        1    0.000    0.000    0.000    0.000 tarfile.py:290(ReadError)
        1    0.000    0.000    0.000    0.000 configparser.py:272(InterpolationSyntaxError)
        1    0.000    0.000    0.000    0.000 errors.py:187(InterfaceError)
        1    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
        4    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
        1    0.000    0.000    0.000    0.000 optparse.py:951(set_conflict_handler)
        1    0.000    0.000    0.000    0.000 errors.py:183(Warning)
        1    0.000    0.000    0.000    0.000 configparser.py:257(InterpolationMissingOptionError)
        1    0.000    0.000    0.000    0.000 decimal.py:281(DivisionUndefined)
        1    0.000    0.000    0.000    0.000 shutil.py:42(Error)
        1    0.000    0.000    0.000    0.000 decimal.py:318(Rounded)
        1    0.000    0.000    0.000    0.000 shutil.py:49(ExecError)
        1    0.000    0.000    0.000    0.000 tarfile.py:284(TarError)
        1    0.000    0.000    0.000    0.000 ssl.py:128(CertificateError)
        1    0.000    0.000    0.000    0.000 shutil.py:45(SpecialFileError)
        1    0.000    0.000    0.000    0.000 connection.py:1005(unix_socket)
        1    0.000    0.000    0.000    0.000 cp1251.py:28(StreamReader)
        1    0.000    0.000    0.000    0.000 decimal.py:203(Clamped)
        1    0.000    0.000    0.000    0.000 decimal.py:5836(__init__)
        1    0.000    0.000    0.000    0.000 decimal.py:330(Subnormal)
        1    0.000    0.000    0.000    0.000 cp1251.py:25(StreamWriter)
        1    0.000    0.000    0.000    0.000 {method 'release' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
        1    0.000    0.000    0.000    0.000 tarfile.py:302(EmptyHeaderError)
        1    0.000    0.000    0.000    0.000 errors.py:211(DataError)
        1    0.000    0.000    0.000    0.000 zipf.py:577(_check_compression)
        1    0.000    0.000    0.000    0.000 tarfile.py:293(CompressionError)
        1    0.000    0.000    0.000    0.000 tarfile.py:296(StreamError)
        1    0.000    0.000    0.000    0.000 cp866.py:25(StreamWriter)
        1    0.000    0.000    0.000    0.000 errors.py:215(NotSupportedError)
        1    0.000    0.000    0.000    0.000 optparse.py:229(set_parser)
        1    0.000    0.000    0.000    0.000 shutil.py:52(ReadError)
        1    0.000    0.000    0.000    0.000 koi8_r.py:25(StreamWriter)
        1    0.000    0.000    0.000    0.000 conversion.py:50(set_unicode)
        1    0.000    0.000    0.000    0.000 decimal.py:379(Underflow)
        1    0.000    0.000    0.000    0.000 codecs.py:694(__iter__)
        1    0.000    0.000    0.000    0.000 cp866.py:28(StreamReader)
        1    0.000    0.000    0.000    0.000 tarfile.py:308(EOFHeaderError)
        1    0.000    0.000    0.000    0.000 configparser.py:336(MissingSectionHeaderError)
        1    0.000    0.000    0.000    0.000 tarfile.py:299(HeaderError)
        1    0.000    0.000    0.000    0.000 stat.py:27(S_IFMT)
        1    0.000    0.000    0.000    0.000 threading.py:500(BrokenBarrierError)
        1    0.000    0.000    0.000    0.000 shutil.py:55(RegistryError)
        1    0.000    0.000    0.000    0.000 optparse.py:956(set_description)
        1    0.000    0.000    0.000    0.000 idna.py:292(StreamWriter)
        1    0.000    0.000    0.000    0.000 connection.py:1000(server_port)
        1    0.000    0.000    0.000    0.000 {built-in method getfilesystemencoding}
        1    0.000    0.000    0.000    0.000 optparse.py:1398(check_values)
        1    0.000    0.000    0.000    0.000 __init__.py:8(<module>)
        1    0.000    0.000    0.000    0.000 connection.py:995(server_host)
        1    0.000    0.000    0.000    0.000 __init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 optparse.py:1411(_process_args)


